dollar,opp1,opp2,winner,opp1_rank,opp1_age,opp1_year_pro,opp1_weight,opp1_height,opp1_first_serve,opp1_first_serve_points_won,opp1_second_serve_points_won,opp1_break_points_saved,opp1_service_points_won,opp1_total_service_points_won,opp1_first_serve_return_points_won,opp1_second_serve_return_points_won,opp1_break_points_converted,opp1_return_games_won,opp1_return_points_won,opp1_total_points_won,opp1_overall_career,opp1_grandslams_career,opp1_atpworld_career,opp1_tiebreaks_career,opp1_vs_top_10_career,opp1_finals_career,opp1_deciding_set_career,opp1_fifth_set_record_career,opp1_after_winning_first_set_career,opp1_after_losing_first_set_career,opp2_rank,opp2_age,opp2_year_pro,opp2_weight,opp2_height,opp2_first_serve,opp2_first_serve_points_won,opp2_second_serve_points_won,opp2_break_points_saved,opp2_service_points_won,opp2_total_service_points_won,opp2_first_serve_return_points_won,opp2_second_serve_return_points_won,opp2_break_points_converted,opp2_return_games_won,opp2_return_points_won,opp2_total_points_won,opp2_overall_career,opp2_grandslams_career,opp2_atpworld_career,opp2_tiebreaks_career,opp2_vs_top_10_career,opp2_finals_career,opp2_deciding_set_career,opp2_fifth_set_record_career,opp2_after_winning_first_set_career,opp2_after_losing_first_set_career,opp1_overall_wl_rolling,opp2_overall_wl_rolling,opp1_surface_winloss,opp2_surface_winloss,opp1_surfaceType_winloss,opp2_surfaceType_winloss,opp1_set_win_ratio,opp2_set_win_ratio,opp1_vs_opp2_win_rate,opp2_vs_opp1_win_rate,opp1_set1_win_rate,opp1_set2_win_rate,opp1_set3_win_rate,opp1_set4_win_rate,opp1_set5_win_rate,opp2_set1_win_rate,opp2_set2_win_rate,opp2_set3_win_rate,opp2_set4_win_rate,opp2_set5_win_rate,first_set_winner,opp1_vs_opp2_hand,opp2_vs_opp1_hand
1,Mikhail Youzhny,Janko Tipsarevic,1,1.0,9,9.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,6.0,6.0,4.0,5.0,3.0,5.0,5.0,6.0,8.0,2.0,1.0,9,9.0,10,10,5,8,5,6,8,6,3,5,4,2,4,5,5.0,5.0,5.0,5.0,3.0,4.0,5.0,6.0,8.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,1.0,4.0,4.0
1,Radu Albot,Jan Mertl,1,1.0,10,8.0,9,10,7,6,5,6,7,6,3,5,4,3,4,5,5.0,2.0,0.0,4.0,0.0,0.0,4.0,6.0,7.0,3.0,1.0,9,9.0,10,10,6,7,4,6,8,6,3,5,4,3,4,5,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,5.0,2.0,5.0,3.0,4.0,3.0,6.0,4.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,3.0
1,Teymuraz Gabashvili,Alexandre Sidorenko,2,1.0,10,8.0,10,10,6,7,5,6,7,6,3,5,4,2,4,5,4.0,4.0,3.0,5.0,1.0,0.0,4.0,3.0,7.0,1.0,4.0,10,8.0,10,10,6,7,5,7,8,6,3,6,3,3,4,5,3.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,8.0,1.0,3.0,6.0,4.0,7.0,3.0,7.0,4.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,8.0,6.0,6.0,2.0,3.0,5.0
1,Mischa Zverev,Alexander Kudryavtsev,1,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,4.0,2.0,4.0,5.0,3.0,0.0,5.0,0.0,7.0,1.0,1.0,10,8.0,10,10,6,7,4,5,7,6,2,5,5,1,3,5,2.0,2.0,5.0,5.0,0.0,0.0,3.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,6.0,5.0
1,Daniil Medvedev,Ante Pavic,1,1.0,9,9.0,10,9,6,7,5,6,8,6,4,5,4,3,4,5,5.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,8.0,2.0,1.0,10,8.0,8,10,6,8,6,7,9,7,2,4,1,0,3,5,2.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,5.0,1.0,7.0,4.0,7.0,5.0,8.0,6.0,7.0,3.0,7.0,3.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,7.0,7.0,1.0,7.0,4.0
1,Alexander Kudryavtsev,Michal Przysiezny,1,1.0,10,8.0,10,10,6,7,4,5,7,6,2,5,5,1,3,5,2.0,2.0,5.0,5.0,0.0,0.0,3.0,5.0,4.0,1.0,1.0,9,9.0,10,10,5,8,4,8,8,6,2,4,3,1,3,5,3.0,3.0,2.0,5.0,0.0,0.0,3.0,0.0,6.0,1.0,5.0,3.0,4.0,3.0,4.0,3.0,7.0,3.0,7.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,1.0,5.0,3.0
1,James Ward,Ante Pavic,2,1.0,10,8.0,10,10,6,7,4,5,7,6,2,4,3,1,3,4,3.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,5.0,2.0,1.0,10,8.0,8,10,6,8,6,7,9,7,2,4,1,0,3,5,2.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,5.0,1.0,2.0,4.0,2.0,5.0,1.0,6.0,4.0,6.0,4.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,7.0,7.0,2.0,2.0,4.0
1,Nikola Cacic,Jan Mertl,2,1.0,10,8.0,10,10,6,6,5,5,6,5,2,4,6,2,3,4,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,1.0,9,9.0,10,10,6,7,4,6,8,6,3,5,4,3,4,5,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,4.0,6.0,4.0,6.0,0.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0
1,Albert Ramos-Vinolas,Karen Khachanov,2,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,5.0,3.0,5.0,4.0,1.0,3.0,5.0,6.0,8.0,2.0,1.0,9,9.0,9,9,6,7,5,7,8,6,3,5,4,2,4,5,5.0,5.0,0.0,5.0,0.0,10.0,5.0,0.0,7.0,3.0,5.0,6.0,5.0,6.0,4.0,6.0,6.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,5.0,5.0,6.0,1.0,5.0,5.0
1,Grigor Dimitrov,Albert Ramos-Vinolas,2,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,6.0,6.0,6.0,5.0,2.0,4.0,6.0,5.0,8.0,3.0,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,5.0,3.0,5.0,4.0,1.0,3.0,5.0,6.0,8.0,2.0,6.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,8.0,5.0
1,Viktor Troicki,Karen Khachanov,2,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,5.0,6.0,4.0,5.0,1.0,3.0,6.0,5.0,9.0,2.0,1.0,9,9.0,9,9,6,7,5,7,8,6,3,5,4,2,4,5,5.0,5.0,0.0,5.0,0.0,10.0,5.0,0.0,7.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,4.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,6.0,2.0,5.0,6.0
1,Dominic Thiem,Albert Ramos-Vinolas,2,1.0,10,8.0,10,10,6,7,5,6,8,7,3,5,4,2,4,5,6.0,6.0,5.0,5.0,2.0,7.0,6.0,6.0,9.0,3.0,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,5.0,3.0,5.0,4.0,1.0,3.0,5.0,6.0,8.0,2.0,7.0,5.0,8.0,5.0,6.0,4.0,3.0,7.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0
1,Grigor Dimitrov,Diego Schwartzman,1,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,6.0,6.0,6.0,5.0,2.0,4.0,6.0,5.0,8.0,3.0,1.0,10,8.0,8,9,6,7,5,6,7,6,3,5,5,3,4,5,4.0,2.0,1.0,4.0,0.0,5.0,4.0,0.0,7.0,1.0,6.0,5.0,6.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,6.0,4.0
1,Karen Khachanov,Feliciano Lopez,1,1.0,9,9.0,9,9,6,7,5,7,8,6,3,5,4,2,4,5,5.0,5.0,0.0,5.0,0.0,10.0,5.0,0.0,7.0,3.0,1.0,9,9.0,10,10,6,8,5,6,8,7,3,5,4,2,4,5,5.0,6.0,5.0,5.0,3.0,3.0,5.0,7.0,8.0,2.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,6.0
1,Viktor Troicki,Kevin Anderson,1,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,5.0,6.0,4.0,5.0,1.0,3.0,6.0,5.0,9.0,2.0,1.0,10,8.0,9,9,6,8,5,7,8,7,2,5,3,1,3,5,6.0,6.0,5.0,5.0,2.0,3.0,5.0,6.0,8.0,3.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,5.0,4.0
1,Di Wu,Dominic Thiem,2,1.0,10,8.0,8,10,7,6,4,4,6,6,3,5,5,3,4,5,4.0,0.0,1.0,5.0,0.0,0.0,7.0,9.0,6.0,3.0,1.0,10,8.0,10,10,6,7,5,6,8,7,3,5,4,2,4,5,6.0,6.0,5.0,5.0,2.0,7.0,6.0,6.0,9.0,3.0,4.0,7.0,5.0,8.0,4.0,6.0,4.0,6.0,4.0,6.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,7.0
1,Kevin Anderson,Nick Kyrgios,1,1.0,10,8.0,9,9,6,8,5,7,8,7,2,5,3,1,3,5,6.0,6.0,5.0,5.0,2.0,3.0,5.0,6.0,8.0,3.0,1.0,9,9.0,10,10,7,8,6,7,9,7,3,5,4,2,4,5,6.0,6.0,6.0,6.0,4.0,8.0,5.0,8.0,8.0,2.0,5.0,7.0,4.0,8.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0,2.0,4.0,7.0
1,Dusan Lajovic,Grigor Dimitrov,2,1.0,10,8.0,10,10,7,7,5,6,8,6,2,5,4,2,3,5,4.0,4.0,2.0,5.0,0.0,0.0,5.0,2.0,7.0,1.0,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,6.0,6.0,6.0,5.0,2.0,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,6.0
1,Juan Monaco,Feliciano Lopez,2,1.0,9,9.0,10,10,7,6,5,6,7,6,3,5,4,3,4,5,6.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,8.0,2.0,1.0,9,9.0,10,10,6,8,5,6,8,7,3,5,4,2,4,5,5.0,6.0,5.0,5.0,3.0,3.0,5.0,7.0,8.0,2.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,3.0,6.0
1,Yen-Hsun Lu,Albert Ramos-Vinolas,2,1.0,9,9.0,10,10,6,7,5,6,8,6,2,5,4,2,3,5,4.0,3.0,4.0,5.0,2.0,0.0,4.0,6.0,8.0,1.0,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,5.0,3.0,5.0,4.0,1.0,3.0,5.0,6.0,8.0,2.0,4.0,5.0,6.0,5.0,4.0,4.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0
1,Viktor Troicki,Marcos Baghdatis,1,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,5.0,6.0,4.0,5.0,1.0,3.0,6.0,5.0,9.0,2.0,1.0,10,8.0,10,10,5,7,5,6,8,6,3,5,4,2,4,5,6.0,6.0,4.0,6.0,3.0,3.0,5.0,6.0,8.0,2.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0
1,Diego Schwartzman,Paolo Lorenzi,1,1.0,10,8.0,8,9,6,7,5,6,7,6,3,5,5,3,4,5,4.0,2.0,1.0,4.0,0.0,5.0,4.0,0.0,7.0,1.0,1.0,9,9.0,10,10,6,7,5,6,7,6,3,5,4,2,4,5,4.0,2.0,3.0,4.0,0.0,5.0,5.0,3.0,8.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0
1,Karen Khachanov,Adrian Mannarino,1,1.0,9,9.0,9,9,6,7,5,7,8,6,3,5,4,2,4,5,5.0,5.0,0.0,5.0,0.0,10.0,5.0,0.0,7.0,3.0,1.0,10,8.0,9,10,6,7,5,6,8,6,3,5,4,2,4,5,4.0,4.0,3.0,4.0,1.0,0.0,4.0,5.0,8.0,2.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0
1,Albert Ramos-Vinolas,Michael Berrer,1,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,5.0,3.0,5.0,4.0,1.0,3.0,5.0,6.0,8.0,2.0,1.0,9,9.0,8,10,7,7,4,6,7,6,3,5,4,2,4,5,4.0,3.0,3.0,4.0,1.0,0.0,4.0,2.0,7.0,1.0,5.0,4.0,5.0,3.0,4.0,5.0,6.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,7.0,4.0
1,Casper Ruud,Viktor Troicki,2,4.0,9,9.0,10,10,6,7,6,3,8,7,2,4,2,1,2,4,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,5.0,6.0,4.0,5.0,1.0,3.0,6.0,5.0,9.0,2.0,0.0,5.0,4.0,5.0,4.0,6.0,4.0,6.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,2.0,0.0,5.0
1,Joao Sousa,Karen Khachanov,2,1.0,10,8.0,10,10,6,7,5,6,7,6,3,5,4,2,4,5,5.0,5.0,3.0,5.0,1.0,3.0,5.0,6.0,8.0,2.0,1.0,9,9.0,9,9,6,7,5,7,8,6,3,5,4,2,4,5,5.0,5.0,0.0,5.0,0.0,10.0,5.0,0.0,7.0,3.0,4.0,6.0,3.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,2.0,4.0,6.0
1,John Millman,Paolo Lorenzi,2,1.0,10,8.0,10,10,6,7,6,5,8,6,3,5,4,2,4,5,4.0,4.0,4.0,3.0,0.0,0.0,5.0,4.0,8.0,2.0,1.0,9,9.0,10,10,6,7,5,6,7,6,3,5,4,2,4,5,4.0,2.0,3.0,4.0,0.0,5.0,5.0,3.0,8.0,2.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,6.0,4.0,6.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,2.0,5.0,5.0
1,Kevin Anderson,Jordan Thompson,1,1.0,10,8.0,9,9,6,8,5,7,8,7,2,5,3,1,3,5,6.0,6.0,5.0,5.0,2.0,3.0,5.0,6.0,8.0,3.0,1.0,9,9.0,10,10,6,8,5,6,8,6,3,4,4,2,3,5,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,4.0,2.0,5.0,3.0,7.0,3.0,7.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0
1,Pablo Carreno Busta,Marcos Baghdatis,2,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,5,3,4,5,5.0,4.0,3.0,5.0,0.0,5.0,4.0,2.0,8.0,2.0,1.0,10,8.0,10,10,5,7,5,6,8,6,3,5,4,2,4,5,6.0,6.0,4.0,6.0,3.0,3.0,5.0,6.0,8.0,2.0,6.0,5.0,7.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,6.0,5.0
1,Dusan Lajovic,Federico Delbonis,1,1.0,10,8.0,10,10,7,7,5,6,8,6,2,5,4,2,3,5,4.0,4.0,2.0,5.0,0.0,0.0,5.0,2.0,7.0,1.0,1.0,10,8.0,9,10,6,7,5,6,8,6,3,5,4,2,4,5,5.0,3.0,3.0,5.0,3.0,5.0,4.0,4.0,8.0,2.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,6.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,6.0,5.0
1,Radek Stepanek,Yen-Hsun Lu,2,1.0,8,10.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,6.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,8.0,2.0,1.0,9,9.0,10,10,6,7,5,6,8,6,2,5,4,2,3,5,4.0,3.0,4.0,5.0,2.0,0.0,4.0,6.0,8.0,1.0,6.0,4.0,6.0,6.0,6.0,4.0,4.0,6.0,4.0,6.0,5.0,6.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,6.0,4.0
1,Adrian Mannarino,Denis Kudla,1,1.0,10,8.0,9,10,6,7,5,6,8,6,3,5,4,2,4,5,4.0,4.0,3.0,4.0,1.0,0.0,4.0,5.0,8.0,2.0,1.0,10,8.0,10,10,6,7,5,6,7,6,3,5,4,2,4,5,3.0,3.0,3.0,4.0,0.0,0.0,5.0,5.0,7.0,1.0,5.0,3.0,5.0,2.0,5.0,3.0,6.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,1.0,5.0,6.0
1,Hiroki Moriya,Juan Monaco,2,1.0,10,8.0,8,9,5,4,3,5,1,4,3,5,5,3,4,4,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,10.0,1.0,1.0,9,9.0,10,10,7,6,5,6,7,6,3,5,4,3,4,5,6.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,8.0,2.0,3.0,5.0,2.0,6.0,2.0,5.0,2.0,8.0,2.0,8.0,2.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,6.0
1,Rajeev Ram,Diego Schwartzman,2,1.0,9,9.0,10,10,6,7,5,6,8,6,3,4,3,2,3,5,4.0,2.0,3.0,6.0,0.0,7.0,4.0,0.0,7.0,1.0,1.0,10,8.0,8,9,6,7,5,6,7,6,3,5,5,3,4,5,4.0,2.0,1.0,4.0,0.0,5.0,4.0,0.0,7.0,1.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,6.0,4.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0
1,Di Wu,Konstantin Kravchuk,1,1.0,10,8.0,8,10,7,6,4,4,6,6,3,5,5,3,4,5,4.0,0.0,1.0,5.0,0.0,0.0,7.0,9.0,6.0,3.0,1.0,10,8.0,10,10,6,7,5,7,8,6,3,4,3,1,3,5,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,1.0,4.0,3.0,5.0,4.0,4.0,3.0,7.0,3.0,7.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0
1,Radek Stepanek,Go Soeda,1,1.0,8,10.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,6.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,8.0,2.0,1.0,9,9.0,10,10,6,7,5,6,7,6,2,5,2,1,3,5,4.0,2.0,0.0,5.0,0.0,0.0,5.0,6.0,8.0,2.0,6.0,3.0,6.0,4.0,6.0,3.0,6.0,4.0,6.0,4.0,5.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,6.0,4.0
1,Michael Berrer,Vasek Pospisil,1,1.0,9,9.0,8,10,7,7,4,6,7,6,3,5,4,2,4,5,4.0,3.0,3.0,4.0,1.0,0.0,4.0,2.0,7.0,1.0,1.0,10,8.0,10,10,6,7,5,6,8,6,2,4,4,1,3,5,4.0,4.0,4.0,4.0,1.0,0.0,5.0,5.0,8.0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,4.0,2.0
1,Richard Gasquet,Tomas Berdych,2,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,3,4,5,6.0,7.0,6.0,5.0,2.0,5.0,6.0,5.0,9.0,3.0,1.0,10,8.0,9,10,6,8,5,6,8,7,3,5,4,2,4,5,7.0,7.0,6.0,5.0,3.0,4.0,6.0,7.0,9.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,2.0,8.0,6.0,6.0,5.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,2.0,6.0,7.0
1,Thomaz Bellucci,Tomas Berdych,2,1.0,10,8.0,10,10,6,7,5,6,7,6,3,5,4,2,4,5,5.0,4.0,4.0,5.0,1.0,6.0,5.0,5.0,8.0,2.0,1.0,10,8.0,9,10,6,8,5,6,8,7,3,5,4,2,4,5,7.0,7.0,6.0,5.0,3.0,4.0,6.0,7.0,9.0,3.0,4.0,7.0,4.0,7.0,5.0,7.0,3.0,7.0,3.0,7.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,2.0,4.0,8.0
1,Richard Gasquet,Janko Tipsarevic,1,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,3,4,5,6.0,7.0,6.0,5.0,2.0,5.0,6.0,5.0,9.0,3.0,1.0,9,9.0,10,10,5,8,5,6,8,6,3,5,4,2,4,5,5.0,5.0,5.0,5.0,3.0,4.0,5.0,6.0,8.0,2.0,7.0,4.0,7.0,4.0,7.0,5.0,8.0,2.0,8.0,2.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,1.0,6.0,4.0
1,Tomas Berdych,Jiri Vesely,1,1.0,10,8.0,9,10,6,8,5,6,8,7,3,5,4,2,4,5,7.0,7.0,6.0,5.0,3.0,4.0,6.0,7.0,9.0,3.0,1.0,10,8.0,9,9,6,7,6,6,8,7,3,5,4,2,4,5,4.0,5.0,3.0,5.0,1.0,5.0,4.0,4.0,8.0,1.0,7.0,5.0,7.0,5.0,7.0,4.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,1.0,8.0,5.0
1,Richard Gasquet,Mischa Zverev,1,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,3,4,5,6.0,7.0,6.0,5.0,2.0,5.0,6.0,5.0,9.0,3.0,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,2,4,5,4.0,2.0,4.0,5.0,3.0,0.0,5.0,0.0,7.0,1.0,7.0,5.0,7.0,4.0,7.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,1.0,9.0,6.0
1,Bernard Tomic,Thomaz Bellucci,2,1.0,10,8.0,9,10,7,7,5,6,8,6,3,5,4,2,4,5,5.0,6.0,4.0,5.0,2.0,6.0,5.0,7.0,8.0,2.0,1.0,10,8.0,10,10,6,7,5,6,7,6,3,5,4,2,4,5,5.0,4.0,4.0,5.0,1.0,6.0,5.0,5.0,8.0,2.0,5.0,4.0,6.0,4.0,6.0,5.0,2.0,8.0,2.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,8.0,4.0
1,Janko Tipsarevic,Malek Jaziri,1,1.0,9,9.0,10,10,5,8,5,6,8,6,3,5,4,2,4,5,5.0,5.0,5.0,5.0,3.0,4.0,5.0,6.0,8.0,2.0,1.0,9,9.0,10,10,5,7,5,7,8,6,3,5,3,2,4,5,4.0,3.0,4.0,4.0,0.0,0.0,4.0,4.0,7.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,6.0,4.0,6.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0
1,Mikhail Kukushkin,Tomas Berdych,2,1.0,10,8.0,9,10,6,6,5,6,7,6,3,5,4,2,4,5,4.0,4.0,5.0,5.0,1.0,3.0,5.0,5.0,7.0,1.0,1.0,10,8.0,9,10,6,8,5,6,8,7,3,5,4,2,4,5,7.0,7.0,6.0,5.0,3.0,4.0,6.0,7.0,9.0,3.0,4.0,7.0,4.0,7.0,4.0,7.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,2.0,4.0,7.0
1,David Goffin,Malek Jaziri,2,1.0,10,8.0,9,10,6,7,5,6,8,6,3,5,4,3,4,5,6.0,6.0,6.0,5.0,1.0,3.0,6.0,6.0,9.0,3.0,1.0,9,9.0,10,10,5,7,5,7,8,6,3,5,3,2,4,5,4.0,3.0,4.0,4.0,0.0,0.0,4.0,4.0,7.0,2.0,6.0,4.0,6.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,6.0,4.0
1,Andrew Whittington,Richard Gasquet,2,1.0,10,8.0,10,10,6,7,4,3,6,6,2,5,3,1,3,4,5.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,5.0,1.0,10,8.0,10,10,6,7,5,6,8,6,3,5,4,3,4,5,6.0,7.0,6.0,5.0,2.0,5.0,6.0,5.0,9.0,3.0,5.0,7.0,5.0,7.0,5.0,7.0,1.0,9.0,1.0,9.0,1.0,5.0,2.0,0.0,0.0,6.0,6.0,5.0,4.0,4.0,2.0,5.0,6.0
1,Ryan Harrison,Bernard Tomic,2,1.0,10,8.0,10,10,6,8,5,6,8,7,3,5,4,2,4,5,4.0,3.0,5.0,5.0,1.0,0.0,4.0,0.0,8.0,2.0,1.0,10,8.0,9,10,7,7,5,6,8,6,3,5,4,2,4,5,5.0,6.0,4.0,5.0,2.0,6.0,5.0,7.0,8.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,6.0,5.0
