date,title,location,surface,surfaceType,dollar,opp1,opp1_url,opp2,opp2_url,winner,opp1_set1,opp2_set1,opp1_set2,opp2_set2,opp1_set3,opp2_set3,opp1_set4,opp2_set4,opp1_set5,opp2_set5,opp1_rank,opp1_age,opp1_year_pro,opp1_weight,opp1_height,opp1_hand,opp1_first_serve,opp1_first_serve_points_won,opp1_second_serve_points_won,opp1_break_points_saved,opp1_service_points_won,opp1_total_service_points_won,opp1_first_serve_return_points_won,opp1_second_serve_return_points_won,opp1_break_points_converted,opp1_return_games_won,opp1_return_points_won,opp1_total_points_won,opp1_overall_ytd,opp1_grandslams_ytd,opp1_atpworld_ytd,opp1_tiebreaks_ytd,opp1_vs_top_10_ytd,opp1_finals_ytd,opp1_deciding_set_ytd,opp1_fifth_set_record_ytd,opp1_clay_ytd,opp1_grass_ytd,opp1_hard_ytd,opp1_carpet_ytd,opp1_indoor_ytd,opp1_outdoor_ytd,opp1_after_winning_first_set_ytd,opp1_after_losing_first_set_ytd,opp1_vs_right_handers_ytd,opp1_vs_left_handers_ytd,opp1_overall_career,opp1_grandslams_career,opp1_atpworld_career,opp1_tiebreaks_career,opp1_vs_top_10_career,opp1_finals_career,opp1_deciding_set_career,opp1_fifth_set_record_career,opp1_clay_career,opp1_grass_career,opp1_hard_career,opp1_carpet_career,opp1_indoor_career,opp1_outdoor_career,opp1_after_winning_first_set_career,opp1_after_losing_first_set_career,opp1_vs_right_handers_career,opp1_vs_left_handers_career,opp2_rank,opp2_age,opp2_year_pro,opp2_weight,opp2_height,opp2_hand,opp2_first_serve,opp2_first_serve_points_won,opp2_second_serve_points_won,opp2_break_points_saved,opp2_service_points_won,opp2_total_service_points_won,opp2_first_serve_return_points_won,opp2_second_serve_return_points_won,opp2_break_points_converted,opp2_return_games_won,opp2_return_points_won,opp2_total_points_won,opp2_overall_ytd,opp2_grandslams_ytd,opp2_atpworld_ytd,opp2_tiebreaks_ytd,opp2_vs_top_10_ytd,opp2_finals_ytd,opp2_deciding_set_ytd,opp2_fifth_set_record_ytd,opp2_clay_ytd,opp2_grass_ytd,opp2_hard_ytd,opp2_carpet_ytd,opp2_indoor_ytd,opp2_outdoor_ytd,opp2_after_winning_first_set_ytd,opp2_after_losing_first_set_ytd,opp2_vs_right_handers_ytd,opp2_vs_left_handers_ytd,opp2_overall_career,opp2_grandslams_career,opp2_atpworld_career,opp2_tiebreaks_career,opp2_vs_top_10_career,opp2_finals_career,opp2_deciding_set_career,opp2_fifth_set_record_career,opp2_clay_career,opp2_grass_career,opp2_hard_career,opp2_carpet_career,opp2_indoor_career,opp2_outdoor_career,opp2_after_winning_first_set_career,opp2_after_losing_first_set_career,opp2_vs_right_handers_career,opp2_vs_left_handers_career
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Pablo Carreno Busta,/en/players/pablo-carreno-busta/cd85/overview,Thomaz Bellucci,/en/players/thomaz-bellucci/bd20/overview,2,6,7,6,4,2,6,0,0,0,0,30,25,2009,(74kg),(188cm),"Right-Handed, Two-Handed Backhand",62%,70%,52%,56%,77%,63%,30%,52%,46%,27%,39%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.472,0.350,0.273,0.485,0.000,0.500,0.365,0.200,0.488,0.000,0.485,0.000,0.500,0.467,0.759,0.158,0.489,0.375,61,29,2005,(82kg),(188cm),"Left-Handed, Two-Handed Backhand",57%,69%,53%,59%,74%,62%,30%,49%,40%,25%,38%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.492,0.415,0.395,0.522,0.122,0.571,0.486,0.533,0.579,0.375,0.401,0.000,0.475,0.495,0.753,0.226,0.483,0.509
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Victor Estrella Burgos,/en/players/victor-estrella-burgos/e224/overview,Renzo Olivo,/en/players/renzo-olivo/o376/overview,1,6,4,6,7,6,4,0,0,0,0,102,36,2002,(77kg),(173cm),"Right-Handed, One-Handed Backhand",66%,65%,51%,64%,75%,60%,26%,49%,44%,21%,35%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.541,0.267,0.222,0.564,0.200,1.000,0.559,0.600,0.660,0.308,0.478,1.000,0.000,0.545,0.846,0.257,0.471,0.500,83,24,2009,(73kg),(180cm),"Right-Handed, Two-Handed Backhand",58%,68%,48%,62%,74%,60%,27%,48%,36%,19%,36%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.733,0.000,0.000,0.667,0.500,0.550,0.000,0.250,0.000,0.000,0.522,0.900,0.214,0.421,0.800
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Bernard Tomic,/en/players/bernard-tomic/ta46/overview,Roberto Carballes Baena,/en/players/roberto-carballes-baena/cf59/overview,1,6,3,2,6,6,4,0,0,0,0,26,24,2008,(91kg),(196cm),"Right-Handed, Two-Handed Backhand",66%,73%,48%,65%,83%,65%,26%,49%,39%,18%,35%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.534,0.578,0.441,0.541,0.186,0.600,0.538,0.727,0.354,0.560,0.570,0.000,0.513,0.537,0.794,0.232,0.518,0.590,145,23,,(76kg),(180cm),"Right-Handed, Two-Handed Backhand",62%,68%,50%,54%,73%,61%,29%,49%,42%,22%,37%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.500,0.000,0.000,0.375,0.000,0.417,0.000,0.000,0.000,0.000,0.400,0.778,0.188,0.350,0.600
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Joao Souza,/en/players/joao-souza/sg64/overview,Feliciano Lopez,/en/players/feliciano-lopez/l397/overview,2,6,4,6,7,2,6,0,0,0,0,123,28,2006,(92kg),(193cm),"Right-Handed, Two-Handed Backhand",58%,81%,51%,50%,82%,68%,21%,38%,43%,9%,27%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.356,0.000,0.000,0.464,0.000,0.000,0.417,0.500,0.391,0.000,0.125,0.000,0.500,0.333,0.741,0.130,0.355,0.364,28,35,1997,(85kg),(188cm),"Left-Handed, One-Handed Backhand",58%,77%,51%,65%,84%,66%,28%,47%,35%,17%,35%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.525,0.595,0.466,0.546,0.283,0.333,0.548,0.676,0.496,0.636,0.520,0.400,0.475,0.538,0.797,0.243,0.521,0.554
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Thomaz Bellucci,/en/players/thomaz-bellucci/bd20/overview,Albert Montanes,/en/players/albert-montanes/m824/overview,1,6,2,6,4,0,0,0,0,0,0,61,29,2005,(82kg),(188cm),"Left-Handed, Two-Handed Backhand",57%,69%,53%,59%,74%,62%,30%,49%,40%,25%,38%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.492,0.415,0.395,0.522,0.122,0.571,0.486,0.533,0.579,0.375,0.401,0.000,0.475,0.495,0.753,0.226,0.483,0.509,164,36,1999,(70kg),(175cm),"Right-Handed, One-Handed Backhand",60%,72%,55%,54%,81%,65%,25%,47%,41%,19%,34%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.470,0.361,0.397,0.505,0.140,0.545,0.568,0.700,0.533,0.316,0.301,0.000,0.342,0.480,0.831,0.178,0.483,0.356
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Fernando Verdasco,/en/players/fernando-verdasco/v306/overview,Renzo Olivo,/en/players/renzo-olivo/o376/overview,2,6,7,6,3,3,6,0,0,0,0,42,33,2001,(87kg),(185cm),"Left-Handed, Two-Handed Backhand",64%,72%,50%,63%,80%,64%,31%,49%,38%,23%,38%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.577,0.635,0.505,0.489,0.202,0.333,0.514,0.524,0.625,0.587,0.535,0.615,0.500,0.592,0.841,0.266,0.561,0.670,83,24,2009,(73kg),(180cm),"Right-Handed, Two-Handed Backhand",58%,68%,48%,62%,74%,60%,27%,48%,36%,19%,36%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.733,0.000,0.000,0.667,0.500,0.550,0.000,0.250,0.000,0.000,0.522,0.900,0.214,0.421,0.800
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Andrej Martin,/en/players/andrej-martin/mf35/overview,Victor Estrella Burgos,/en/players/victor-estrella-burgos/e224/overview,2,5,7,1,6,0,0,0,0,0,0,137,27,,(72kg),(180cm),Right-Handed,67%,65%,52%,73%,75%,61%,36%,48%,38%,35%,41%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.444,0.000,0.000,1.000,0.000,0.667,0.000,0.333,0.000,0.333,0.563,0.909,0.091,0.421,1.000,102,36,2002,(77kg),(173cm),"Right-Handed, One-Handed Backhand",66%,65%,51%,64%,75%,60%,26%,49%,44%,21%,35%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.541,0.267,0.222,0.564,0.200,1.000,0.559,0.600,0.660,0.308,0.478,1.000,0.000,0.545,0.846,0.257,0.471,0.500
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Alejandro Falla,/en/players/alejandro-falla/f444/overview,Paolo Lorenzi,/en/players/paolo-lorenzi/l503/overview,2,3,6,2,6,0,0,0,0,0,0,273,33,2000,(77kg),(185cm),"Left-Handed, Two-Handed Backhand",65%,69%,46%,38%,71%,61%,39%,49%,38%,29%,43%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.402,0.382,0.326,0.436,0.133,0.000,0.389,0.545,0.426,0.390,0.392,0.500,0.314,0.415,0.738,0.145,0.391,0.414,40,35,2003,(77kg),(183cm),"Right-Handed, Two-Handed Backhand",57%,70%,49%,57%,73%,61%,30%,50%,43%,25%,38%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.377,0.154,0.321,0.422,0.000,0.500,0.491,0.333,0.433,0.176,0.351,0.000,0.526,0.340,0.765,0.163,0.379,0.368
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Rajeev Ram,/en/players/rajeev-ram/r548/overview,Albert Ramos-Vinolas,/en/players/albert-ramos-vinolas/r772/overview,2,7,6,3,6,5,7,0,0,0,0,129,32,2004,(82kg),(193cm),"Right-Handed, One-Handed Backhand",63%,72%,50%,59%,79%,64%,27%,44%,32%,15%,34%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.377,0.227,0.286,0.566,0.000,0.667,0.395,0.000,0.250,0.559,0.327,0.000,0.158,0.409,0.714,0.120,0.383,0.292,27,28,2007,(80kg),(188cm),"Left-Handed, Two-Handed Backhand",63%,68%,51%,63%,77%,62%,30%,50%,41%,25%,38%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.344,0.491,0.383,0.111,0.333,0.452,0.571,0.513,0.333,0.378,0.000,0.395,0.466,0.811,0.162,0.436,0.588
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Pablo Carreno Busta,/en/players/pablo-carreno-busta/cd85/overview,Inigo Cervantes,/en/players/inigo-cervantes/ca33/overview,1,6,7,7,6,6,2,0,0,0,0,30,25,2009,(74kg),(188cm),"Right-Handed, Two-Handed Backhand",62%,70%,52%,56%,77%,63%,30%,52%,46%,27%,39%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.472,0.350,0.273,0.485,0.000,0.500,0.365,0.200,0.488,0.000,0.485,0.000,0.500,0.467,0.759,0.158,0.489,0.375,106,27,2009,(78kg),(183cm),"Right-Handed, Two-Handed Backhand",50%,73%,48%,56%,73%,60%,25%,48%,39%,19%,34%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.354,0.167,0.333,0.333,0.000,0.000,0.563,1.000,0.387,0.250,0.308,0.000,0.333,0.356,0.611,0.200,0.293,0.714
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Victor Estrella Burgos,/en/players/victor-estrella-burgos/e224/overview,Guido Pella,/en/players/guido-pella/pc11/overview,1,6,4,6,4,0,0,0,0,0,0,102,36,2002,(77kg),(173cm),"Right-Handed, One-Handed Backhand",66%,65%,51%,64%,75%,60%,26%,49%,44%,21%,35%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.541,0.267,0.222,0.564,0.200,1.000,0.559,0.600,0.660,0.308,0.478,1.000,0.000,0.545,0.846,0.257,0.471,0.500,80,26,2007,(83kg),(185cm),"Left-Handed, Two-Handed Backhand",68%,68%,54%,70%,81%,64%,27%,51%,36%,20%,37%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.375,0.286,0.231,0.356,0.200,0.000,0.444,0.400,0.457,0.000,0.333,0.000,0.417,0.367,0.688,0.125,0.391,0.143
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Albert Ramos-Vinolas,/en/players/albert-ramos-vinolas/r772/overview,Dusan Lajovic,/en/players/dusan-lajovic/l987/overview,1,6,4,7,6,0,0,0,0,0,0,27,28,2007,(80kg),(188cm),"Left-Handed, Two-Handed Backhand",63%,68%,51%,63%,77%,62%,30%,50%,41%,25%,38%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.344,0.491,0.383,0.111,0.333,0.452,0.571,0.513,0.333,0.378,0.000,0.395,0.466,0.811,0.162,0.436,0.588,93,26,2007,(78kg),(183cm),"Right-Handed, One-Handed Backhand",66%,71%,54%,58%,82%,65%,24%,47%,36%,16%,33%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.425,0.421,0.250,0.458,0.000,0.000,0.472,0.167,0.500,0.143,0.364,0.000,0.419,0.427,0.727,0.132,0.420,0.467
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Rogerio Dutra Silva,/en/players/rogerio-dutra-silva/sc73/overview,Pablo Carreno Busta,/en/players/pablo-carreno-busta/cd85/overview,2,3,6,1,6,0,0,0,0,0,0,98,32,2003,(73kg),(178cm),"Right-Handed, One-Handed Backhand",59%,68%,49%,51%,66%,60%,23%,45%,36%,18%,32%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.326,0.250,0.000,0.500,0.000,0.000,0.400,0.667,0.367,0.000,0.308,0.000,0.167,0.350,0.733,0.129,0.325,0.000,30,25,2009,(74kg),(188cm),"Right-Handed, Two-Handed Backhand",62%,70%,52%,56%,77%,63%,30%,52%,46%,27%,39%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.472,0.350,0.273,0.485,0.000,0.500,0.365,0.200,0.488,0.000,0.485,0.000,0.500,0.467,0.759,0.158,0.489,0.375
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Austin Krajicek,/en/players/austin-krajicek/ka00/overview,Roberto Carballes Baena,/en/players/roberto-carballes-baena/cf59/overview,2,4,6,3,6,0,0,0,0,0,0,252,26,2012,(79kg),(188cm),"Left-Handed, Two-Handed Backhand",59%,71%,48%,56%,75%,62%,26%,46%,36%,16%,33%,47%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.343,0.400,0.333,0.609,0.000,0.000,0.500,0.000,0.000,0.250,0.379,0.000,0.500,0.323,0.636,0.208,0.344,0.333,145,23,,(76kg),(180cm),"Right-Handed, Two-Handed Backhand",62%,68%,50%,54%,73%,61%,29%,49%,42%,22%,37%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.500,0.000,0.000,0.375,0.000,0.417,0.000,0.000,0.000,0.000,0.400,0.778,0.188,0.350,0.600
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Pere Riba,/en/players/pere-riba/r750/overview,Inigo Cervantes,/en/players/inigo-cervantes/ca33/overview,2,7,6,4,6,3,6,0,0,0,0,274,28,2004,(80kg),(183cm),"Right-Handed, Two-Handed Backhand",50%,84%,40%,60%,75%,62%,17%,49%,11%,7%,34%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.279,0.250,0.300,0.412,0.000,0.000,0.550,0.500,0.350,0.000,0.143,0.000,0.125,0.295,0.630,0.119,0.289,0.200,106,27,2009,(78kg),(183cm),"Right-Handed, Two-Handed Backhand",50%,73%,48%,56%,73%,60%,25%,48%,39%,19%,34%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.354,0.167,0.333,0.333,0.000,0.000,0.563,1.000,0.387,0.250,0.308,0.000,0.333,0.356,0.611,0.200,0.293,0.714
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Giovanni Lapentti,/en/players/giovanni-lapentti/l430/overview,Alejandro Falla,/en/players/alejandro-falla/f444/overview,2,2,6,3,6,0,0,0,0,0,0,647,33,2002,(91kg),(193cm),"Right-Handed, Two-Handed Backhand",65%,48%,48%,64%,50%,48%,25%,44%,50%,11%,32%,41%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.576,0.000,0.000,0.231,0.333,0.250,0.333,0.435,0.000,0.375,0.326,0.640,0.069,0.326,0.286,273,33,2000,(77kg),(185cm),"Left-Handed, Two-Handed Backhand",65%,69%,46%,38%,71%,61%,39%,49%,38%,29%,43%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.402,0.382,0.326,0.436,0.133,0.000,0.389,0.545,0.426,0.390,0.392,0.500,0.314,0.415,0.738,0.145,0.391,0.414
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Andrej Martin,/en/players/andrej-martin/mf35/overview,Marcel Granollers,/en/players/marcel-granollers/g710/overview,1,7,6,6,2,0,0,0,0,0,0,137,27,,(72kg),(180cm),Right-Handed,67%,65%,52%,73%,75%,61%,36%,48%,38%,35%,41%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.444,0.000,0.000,1.000,0.000,0.667,0.000,0.333,0.000,0.333,0.563,0.909,0.091,0.421,1.000,37,30,2003,(77kg),(191cm),"Right-Handed, Two-Handed Backhand",63%,69%,52%,60%,77%,63%,31%,48%,41%,22%,38%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.486,0.384,0.444,0.154,0.571,0.545,0.688,0.490,0.370,0.440,0.000,0.433,0.465,0.784,0.143,0.428,0.696
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Albert Montanes,/en/players/albert-montanes/m824/overview,Jozef Kovalik,/en/players/jozef-kovalik/kc04/overview,1,6,3,3,6,6,4,0,0,0,0,164,36,1999,(70kg),(175cm),"Right-Handed, One-Handed Backhand",60%,72%,55%,54%,81%,65%,25%,47%,41%,19%,34%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.470,0.361,0.397,0.505,0.140,0.545,0.568,0.700,0.533,0.316,0.301,0.000,0.342,0.480,0.831,0.178,0.483,0.356,117,24,,(82kg),(183cm),"Right-Handed, Two-Handed Backhand",61%,66%,53%,60%,76%,61%,27%,51%,39%,20%,36%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.308,0.000,0.500,0.200,0.000,0.000,0.200,0.000,0.400,0.000,0.286,0.000,0.500,0.273,0.600,0.125,0.308,0.000
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Renzo Olivo,/en/players/renzo-olivo/o376/overview,Alejandro Gonzalez,/en/players/alejandro-gonzalez/g892/overview,1,6,7,6,3,6,3,0,0,0,0,83,24,2009,(73kg),(180cm),"Right-Handed, Two-Handed Backhand",58%,68%,48%,62%,74%,60%,27%,48%,36%,19%,36%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.733,0.000,0.000,0.667,0.500,0.550,0.000,0.250,0.000,0.000,0.522,0.900,0.214,0.421,0.800,219,27,2006,(83kg),(191cm),"Right-Handed, Two-Handed Backhand",58%,60%,52%,58%,69%,57%,26%,49%,50%,19%,37%,47%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.296,0.333,0.333,0.385,0.000,0.000,0.412,1.000,0.304,0.000,0.310,0.000,0.333,0.294,0.556,0.167,0.273,0.375
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,Rajeev Ram,/en/players/rajeev-ram/r548/overview,2,4,6,6,7,0,0,0,0,0,0,71,31,2003,(83kg),(188cm),"Left-Handed, One-Handed Backhand",60%,72%,51%,63%,80%,64%,22%,42%,37%,11%,29%,47%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.382,0.238,0.350,0.423,0.250,0.500,0.537,0.667,0.419,0.111,0.371,0.000,0.400,0.379,0.766,0.118,0.393,0.318,129,32,2004,(82kg),(193cm),"Right-Handed, One-Handed Backhand",63%,72%,50%,59%,79%,64%,27%,44%,32%,15%,34%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.377,0.227,0.286,0.566,0.000,0.667,0.395,0.000,0.250,0.559,0.327,0.000,0.158,0.409,0.714,0.120,0.383,0.292
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Joao Souza,/en/players/joao-souza/sg64/overview,Facundo Arguello,/en/players/facundo-arguello/a941/overview,1,6,3,7,6,0,0,0,0,0,0,123,28,2006,(92kg),(193cm),"Right-Handed, Two-Handed Backhand",58%,81%,51%,50%,82%,68%,21%,38%,43%,9%,27%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.356,0.000,0.000,0.464,0.000,0.000,0.417,0.500,0.391,0.000,0.125,0.000,0.500,0.333,0.741,0.130,0.355,0.364,147,24,,(77kg),(178cm),"Right-Handed, Two-Handed Backhand",65%,71%,47%,50%,81%,63%,19%,42%,20%,5%,28%,46%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.063,0.250,0.000,0.067,0.000
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Andrej Martin,/en/players/andrej-martin/mf35/overview,Calvin Hemery ,/en/players/calvin-hemery/hb48/overview,1,2,6,6,2,7,5,0,0,0,0,137,27,,(72kg),(180cm),Right-Handed,67%,65%,52%,73%,75%,61%,36%,48%,38%,35%,41%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.444,0.000,0.000,1.000,0.000,0.667,0.000,0.333,0.000,0.333,0.563,0.909,0.091,0.421,1.000,290,21,,(85kg),(188cm),"Right-Handed, Two-Handed Backhand",60%,63%,46%,44%,69%,56%,36%,52%,56%,33%,42%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.333,0.000,0.000,0.000,0.000,0.333,0.500,0.000,0.333,0.000
2016.02.01,Quito,"Quito, Ecuador",,Clay,"$520,070",Joao Souza,/en/players/joao-souza/sg64/overview,Roberto Quiroz,/en/players/roberto-quiroz/q941/overview,1,6,4,6,3,0,0,0,0,0,0,123,28,2006,(92kg),(193cm),"Right-Handed, Two-Handed Backhand",58%,81%,51%,50%,82%,68%,21%,38%,43%,9%,27%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.356,0.000,0.000,0.464,0.000,0.000,0.417,0.500,0.391,0.000,0.125,0.000,0.500,0.333,0.741,0.130,0.355,0.364,266,24,,(88kg),(193cm),"Left-Handed, Two-Handed Backhand",0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.500,0.000
